step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,51.4252,37.9721,89.3974,9.05952,6.78789,15.8474,5.64114,5.64114,0.575243,0.424757,3.24503,2.39611
2,42.9792,32.6806,75.6598,8.02714,5.31949,13.3466,5.66883,5.66883,0.568059,0.431941,3.22023,2.4486
3,35.603,31.0999,66.703,6.756,5.09437,11.8504,5.62877,5.62877,0.533755,0.466245,3.00438,2.62439
4,30.2268,28.4017,58.6284,4.68143,5.08105,9.76247,6.00549,6.00549,0.515565,0.484435,3.09622,2.90927
5,29.4163,28.0383,57.4546,6.38453,4.66213,11.0467,5.20108,5.20108,0.511992,0.488008,2.66291,2.53817
6,24.7816,23.5604,48.342,7.53895,3.98733,11.5263,4.19407,4.19407,0.512631,0.487369,2.15001,2.04406
7,24.0964,22.4757,46.5722,8.38832,4.41423,12.8026,3.63772,3.63772,0.5174,0.4826,1.88216,1.75557
8,25.2888,24.0303,49.3191,7.80226,4.31199,12.1143,4.07117,4.07117,0.512759,0.487241,2.08753,1.98364
9,24.3209,22.1213,46.4422,8.26195,3.75451,12.0165,3.86488,3.86488,0.523681,0.476319,2.02397,1.84091
10,24.0947,23.0389,47.1335,8.06136,4.33221,12.3936,3.80306,3.80306,0.5112,0.4888,1.94413,1.85894
11,23.1416,22.4216,45.5632,6.89239,4.27024,11.1626,4.08176,4.08176,0.507901,0.492099,2.07313,2.00863
12,23.9643,22.5162,46.4805,6.90913,4.82051,11.7296,3.96265,3.96265,0.515578,0.484422,2.04306,1.9196
13,25.9395,23.4633,49.4028,7.52013,5.00683,12.527,3.94372,3.94372,0.525061,0.474939,2.07069,1.87303
14,26.1544,23.4336,49.5879,6.2997,4.72795,11.0277,4.49669,4.49669,0.527434,0.472566,2.37171,2.12498
15,23.4954,22.0971,45.5924,5.57329,4.50759,10.0809,4.52266,4.52266,0.515335,0.484665,2.33069,2.19198
16,23.4345,21.8143,45.2489,5.53391,4.26997,9.80388,4.6154,4.6154,0.517903,0.482097,2.39033,2.22507
17,21.7632,20.8149,42.5782,5.63258,4.2436,9.87619,4.31119,4.31119,0.511136,0.488864,2.20361,2.10759
18,21.3275,21.0009,42.3284,5.58933,4.25228,9.84161,4.30096,4.30096,0.503858,0.496142,2.16707,2.13389
19,21.7769,21.1968,42.9737,6.03492,4.21363,10.2485,4.19315,4.19315,0.50675,0.49325,2.12488,2.06827
20,23.0998,22.0687,45.1685,6.06868,3.9252,9.99388,4.51961,4.51961,0.511413,0.488587,2.31139,2.20823
21,22.4947,21.426,43.9207,6.04031,3.604,9.64431,4.55406,4.55406,0.512165,0.487835,2.33243,2.22163
22,22.211,21.1087,43.3197,6.36906,3.74332,10.1124,4.28383,4.28383,0.512723,0.487277,2.19642,2.08741
23,20.7649,20.627,41.3919,5.72296,3.88731,9.61026,4.30705,4.30705,0.501665,0.498335,2.1607,2.14635
