step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,17.8942,7.91019,25.8044,5.56999,1.63497,7.20496,3.58147,3.58147,0.693455,0.306545,2.48359,1.09788
2,9.18186,3.09592,12.2778,3.64077,0.807525,4.44829,2.76011,2.76011,0.747843,0.252157,2.06413,0.69598
3,9.08068,3.11949,12.2002,3.68305,0.775587,4.45863,2.7363,2.7363,0.744308,0.255692,2.03665,0.699652
4,9.16991,3.12172,12.2916,3.6394,0.799206,4.4386,2.76926,2.76926,0.746029,0.253971,2.06594,0.703311
5,9.08945,3.11635,12.2058,3.63369,0.802317,4.436,2.75153,2.75153,0.744683,0.255317,2.04902,0.702512
6,9.08773,3.11542,12.2031,3.63117,0.803732,4.43491,2.75161,2.75161,0.744703,0.255297,2.04914,0.702478
7,9.09498,3.1159,12.2109,3.63153,0.803497,4.43503,2.75328,2.75328,0.744826,0.255174,2.05072,0.702566
8,9.05851,3.09801,12.1565,3.60874,0.735194,4.34393,2.79851,2.79851,0.745157,0.254843,2.08533,0.713181
9,9.17804,3.14665,12.3247,3.60874,0.735194,4.34393,2.83722,2.83722,0.744687,0.255313,2.11284,0.724378
10,8.49821,2.85412,11.3523,3.60874,0.735194,4.34393,2.61338,2.61338,0.748587,0.251413,1.95634,0.657036
11,8.51722,2.85185,11.3691,3.6087,0.735252,4.34395,2.61722,2.61722,0.749157,0.250843,1.96071,0.656511
12,8.52156,2.8517,11.3733,3.6087,0.735252,4.34395,2.61818,2.61818,0.749262,0.250738,1.96171,0.656477
13,8.52232,2.85165,11.374,3.6087,0.735252,4.34395,2.61835,2.61835,0.749283,0.250717,1.96188,0.656465
14,8.52257,2.85166,11.3742,3.6087,0.735252,4.34395,2.61841,2.61841,0.749287,0.250713,1.96194,0.656467
15,8.52266,2.85167,11.3743,3.6087,0.735252,4.34395,2.61843,2.61843,0.749289,0.250711,1.96196,0.656469
16,8.52273,2.85168,11.3744,3.6087,0.735252,4.34395,2.61845,2.61845,0.74929,0.25071,1.96197,0.656471
17,8.52277,2.85168,11.3744,3.6087,0.735252,4.34395,2.61846,2.61846,0.749291,0.250709,1.96198,0.656471
18,8.5228,2.85168,11.3745,3.6087,0.735252,4.34395,2.61846,2.61846,0.749291,0.250709,1.96199,0.656472
19,8.52282,2.85169,11.3745,3.6087,0.735252,4.34395,2.61847,2.61847,0.749291,0.250709,1.962,0.656472
