step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,47.2301,36.8638,84.0939,9.91873,5.96388,15.8826,5.29471,5.29471,0.561635,0.438365,2.9737,2.32102
2,42.9321,34.2004,77.1326,9.34047,5.66569,15.0062,5.14006,5.14006,0.556602,0.443398,2.86096,2.27909
3,40.3715,31.8847,72.2561,7.30134,4.54879,11.8501,6.0975,6.0975,0.558727,0.441273,3.40684,2.69066
4,34.0749,28.7477,62.8226,7.30009,4.21841,11.5185,5.45406,5.45406,0.542398,0.457602,2.95828,2.49579
5,42.0027,33.4497,75.4523,7.53026,4.80463,12.3349,6.11698,6.11698,0.556678,0.443322,3.40519,2.71179
6,49.0922,37.0602,86.1524,7.74163,5.28532,13.027,6.61339,6.61339,0.56983,0.43017,3.76851,2.84488
7,47.3637,37.0388,84.4025,6.51483,5.36851,11.8833,7.10259,7.10259,0.561165,0.438835,3.98573,3.11687
8,52.0237,40.4752,92.499,7.13491,5.37855,12.5135,7.39196,7.39196,0.562425,0.437575,4.15742,3.23454
9,49.3081,36.0152,85.3234,6.77151,4.86041,11.6319,7.33528,7.33528,0.577897,0.422103,4.23904,3.09624
10,49.2137,32.9689,82.1826,7.15789,5.48635,12.6442,6.4996,6.4996,0.598834,0.401166,3.89218,2.60742
11,50.1689,32.5032,82.6721,6.50968,5.33899,11.8487,6.97734,6.97734,0.606842,0.393158,4.23414,2.7432
12,52.0529,33.159,85.2119,8.39707,4.53474,12.9318,6.58933,6.58933,0.610864,0.389136,4.02518,2.56414
13,47.0898,31.3149,78.4046,8.29169,4.90046,13.1922,5.94328,5.94328,0.600599,0.399401,3.56953,2.37375
14,43.7385,28.9262,72.6647,9.47927,5.49931,14.9786,4.85124,4.85124,0.601922,0.398078,2.92007,1.93117
15,43.4573,28.5982,72.0555,6.17323,5.42538,11.5986,6.21243,6.21243,0.603108,0.396892,3.74677,2.46566
16,47.1965,30.1471,77.3436,5.72978,5.66393,11.3937,6.78827,6.78827,0.610219,0.389781,4.14233,2.64594
17,41.3578,27.2805,68.6384,4.17796,5.69863,9.87659,6.9496,6.9496,0.602547,0.397453,4.18746,2.76214
18,42.248,27.9775,70.2255,4.21696,5.41743,9.63439,7.28904,7.28904,0.601605,0.398395,4.38513,2.90392
19,42.379,28.2904,70.6694,4.30251,5.48358,9.78609,7.22142,7.22142,0.59968,0.40032,4.33054,2.89088
20,43.1977,29.0634,72.2611,4.19418,5.75431,9.94849,7.26352,7.26352,0.5978,0.4022,4.34214,2.92139
21,43.2746,29.183,72.4576,4.17713,6.08514,10.2623,7.06057,7.06057,0.59724,0.40276,4.21686,2.84372
22,43.9943,28.9501,72.9444,4.93817,5.73545,10.6736,6.83408,6.83408,0.603121,0.396879,4.12178,2.7123
23,43.2843,29.2946,72.5789,4.8801,5.85717,10.7373,6.75953,6.75953,0.596375,0.403625,4.03122,2.72831
24,45.2645,29.8612,75.1257,4.82091,6.08779,10.9087,6.88676,6.88676,0.602517,0.397483,4.14939,2.73737
25,45.6157,29.505,75.1207,5.93931,5.20386,11.1432,6.74142,6.74142,0.607233,0.392767,4.09361,2.64781
26,46.8551,30.6872,77.5424,6.28917,5.6347,11.9239,6.50312,6.50312,0.604252,0.395748,3.92952,2.5736
27,46.4345,30.8714,77.3059,5.44652,5.88577,11.3323,6.82173,6.82173,0.60066,0.39934,4.09754,2.72419
28,49.3327,32.6362,81.9689,6.06152,6.09137,12.1529,6.74481,6.74481,0.601846,0.398154,4.05934,2.68547
29,47.8297,31.7701,79.5998,5.55295,6.05572,11.6087,6.85693,6.85693,0.600877,0.399123,4.12017,2.73676
30,50.1056,31.9503,82.0559,7.03339,5.6043,12.6377,6.49295,6.49295,0.610627,0.389373,3.96478,2.52818
31,49.5278,31.4617,80.9895,6.55691,5.56148,12.1184,6.6832,6.6832,0.611534,0.388466,4.087,2.5962
32,47.8561,31.1141,78.9702,6.68646,5.50072,12.1872,6.47977,6.47977,0.606002,0.393998,3.92675,2.55302
33,48.3943,31.173,79.5673,7.03315,5.75583,12.789,6.22155,6.22155,0.608218,0.391782,3.78406,2.43749
34,49.5512,31.7052,81.2565,11.6734,6.97909,18.6525,4.35633,4.35633,0.609813,0.390187,2.65655,1.69978
35,50.611,32.1198,82.7308,11.69,7.00391,18.6939,4.42555,4.42555,0.611755,0.388245,2.70735,1.7182
36,51.0498,31.8461,82.8958,8.02186,6.07025,14.0921,5.88243,5.88243,0.615831,0.384169,3.62258,2.25985
37,51.1631,32.395,83.5581,8.31234,5.56773,13.8801,6.02,6.02,0.612306,0.387694,3.68608,2.33392
38,60.001,37.0264,97.0274,7.84665,5.94124,13.7879,7.03715,7.03715,0.618392,0.381608,4.35172,2.68543
39,57.2492,35.9328,93.182,8.14533,6.53984,14.6852,6.34532,6.34532,0.614381,0.385619,3.89844,2.44688
40,57.0421,35.5687,92.6108,8.98491,6.51569,15.5006,5.97466,5.97466,0.615933,0.384067,3.67999,2.29467
41,58.671,36.2456,94.9166,10.1435,6.83181,16.9754,5.59144,5.59144,0.618132,0.381868,3.45624,2.13519
42,63.3275,37.7434,101.071,10.2439,6.56088,16.8047,6.01443,6.01443,0.626565,0.373435,3.76843,2.246
43,60.5388,36.9518,97.4906,9.29282,6.56508,15.8579,6.14776,6.14776,0.620971,0.379029,3.81758,2.33018
44,60.9491,36.97,97.9191,8.65441,7.12457,15.779,6.20567,6.20567,0.622443,0.377557,3.86268,2.34299
45,59.4191,36.6571,96.0762,8.96196,7.01022,15.9722,6.01522,6.01522,0.618458,0.381542,3.72016,2.29506
46,57.2798,37.1609,94.4407,9.38327,6.95572,16.339,5.78008,5.78008,0.606516,0.393484,3.50571,2.27437
47,50.2252,35.8597,86.0849,9.03337,6.50566,15.539,5.53991,5.53991,0.583438,0.416562,3.2322,2.30772
48,51.7845,36.6724,88.4569,8.70915,5.91697,14.6261,6.04787,6.04787,0.58542,0.41458,3.54055,2.50732
49,55.2602,37.3107,92.5709,8.84774,5.89155,14.7393,6.28055,6.28055,0.59695,0.40305,3.74918,2.53138
50,53.377,36.7787,90.1557,8.2336,5.97202,14.2056,6.34649,6.34649,0.592053,0.407947,3.75746,2.58903
51,55.8795,38.4914,94.3709,7.98925,6.3756,14.3648,6.56957,6.56957,0.592126,0.407874,3.89001,2.67956
52,55.53,37.5541,93.0841,8.95587,5.90082,14.8567,6.26547,6.26547,0.596557,0.403443,3.73771,2.52776
53,56.1212,37.7696,93.8908,9.94239,5.89272,15.8351,5.92928,5.92928,0.597729,0.402271,3.5441,2.38518
54,58.7739,38.378,97.1519,9.69986,6.36906,16.0689,6.04595,6.04595,0.604969,0.395031,3.65761,2.38833
55,58.2456,38.578,96.8236,9.46962,5.6157,15.0853,6.41841,6.41841,0.601564,0.398436,3.86108,2.55732
56,59.512,38.7924,98.3044,9.4982,5.87938,15.3776,6.39271,6.39271,0.605385,0.394615,3.87005,2.52266
57,58.7271,38.4089,97.136,9.75332,5.83203,15.5853,6.23252,6.23252,0.604586,0.395414,3.7681,2.46443
58,56.8774,36.8763,93.7537,8.56971,5.80661,14.3763,6.5214,6.5214,0.606669,0.393331,3.95633,2.56507
59,58.4926,38.2724,96.765,9.3036,6.26961,15.5732,6.21356,6.21356,0.604481,0.395519,3.75598,2.45758
60,56.6655,37.0018,93.6673,8.34172,5.81109,14.1528,6.61828,6.61828,0.604966,0.395034,4.00383,2.61445
61,56.3843,36.7441,93.1284,8.74564,5.71349,14.4591,6.4408,6.4408,0.605447,0.394553,3.89956,2.54124
62,56.4117,36.697,93.1087,8.02909,5.93882,13.9679,6.6659,6.6659,0.605869,0.394131,4.03867,2.62724
63,57.2474,37.189,94.4363,9.0503,7.21568,16.266,5.80576,5.80576,0.606201,0.393799,3.51945,2.2863
64,56.6719,36.9483,93.6202,9.06306,6.73671,15.7998,5.92542,5.92542,0.605338,0.394662,3.58688,2.33853
65,56.767,37.0209,93.7879,8.58663,6.66271,15.2493,6.15029,6.15029,0.60527,0.39473,3.72259,2.42771
