step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,57.8637,45.8899,103.754,13.9443,9.94467,23.889,4.34316,4.34316,0.557703,0.442297,2.42219,1.92097
2,33.6551,31.1936,64.8488,8.31636,4.6104,12.9268,5.01663,5.01663,0.518979,0.481021,2.60353,2.41311
3,36.7407,36.2043,72.945,9.30237,5.50471,14.8071,4.92636,4.92636,0.503676,0.496324,2.48129,2.44507
4,23.1761,25.9332,49.1093,7.35319,4.46223,11.8154,4.15638,4.15638,0.471929,0.528071,1.96152,2.19486
5,23.9572,27.1489,51.1061,8.83688,4.81815,13.655,3.74266,3.74266,0.468773,0.531227,1.75446,1.9882
6,21.2538,23.1321,44.3859,8.26153,4.18516,12.4467,3.56608,3.56608,0.478841,0.521159,1.70759,1.85849
7,24.7993,25.4096,50.2089,8.5517,4.33277,12.8845,3.89685,3.89685,0.493922,0.506078,1.92474,1.97211
8,24.7956,27.1136,51.9093,7.90443,4.54319,12.4476,4.17022,4.17022,0.477673,0.522327,1.992,2.17822
9,21.7627,27.0826,48.8453,10.6342,5.3863,16.0205,3.04892,3.04892,0.445543,0.554457,1.35843,1.6905
10,19.9418,27.3301,47.2719,10.0163,4.8444,14.8607,3.18099,3.18099,0.421853,0.578147,1.34191,1.83908
11,21.621,28.0722,49.6931,9.48187,5.63309,15.115,3.28768,3.28768,0.43509,0.56491,1.43044,1.85724
12,21.8931,28.072,49.9651,8.22878,4.45121,12.68,3.94047,3.94047,0.438168,0.561832,1.72659,2.21388
13,21.479,26.3534,47.8324,7.97032,4.44848,12.4188,3.85161,3.85161,0.449047,0.550953,1.72955,2.12205
14,19.5066,26.2535,45.7601,6.0776,4.25593,10.3335,4.42831,4.42831,0.426279,0.573721,1.8877,2.54062
15,18.74,25.721,44.461,4.97949,3.97081,8.95031,4.96753,4.96753,0.421493,0.578507,2.09378,2.87375
16,20.001,26.4591,46.46,5.11235,4.11582,9.22816,5.03459,5.03459,0.430498,0.569502,2.16738,2.86721
17,22.7983,28.0974,50.8958,5.57895,4.60632,10.1853,4.99699,4.99699,0.447941,0.552059,2.23836,2.75863
18,18.6875,24.4935,43.181,4.4791,4.58675,9.06584,4.76304,4.76304,0.432772,0.567228,2.06131,2.70173
19,15.2563,22.6874,37.9437,5.30534,3.68511,8.99045,4.22045,4.22045,0.402077,0.597923,1.69695,2.5235
20,15.2346,23.1448,38.3794,5.30692,3.90789,9.21482,4.16497,4.16497,0.396947,0.603053,1.65327,2.51169
21,18.3506,25.3783,43.7289,5.17441,4.11928,9.29369,4.70522,4.70522,0.419644,0.580356,1.97452,2.73071
22,16.2903,24.3511,40.6414,5.37615,4.07642,9.45256,4.29951,4.29951,0.400831,0.599169,1.72337,2.57613
23,16.7675,24.7269,41.4944,5.28496,4.06007,9.34504,4.44026,4.44026,0.404091,0.595909,1.79427,2.64599
24,16.6954,24.6663,41.3617,5.28415,4.0462,9.33035,4.43303,4.43303,0.403644,0.596356,1.78937,2.64366
25,17.0814,24.9468,42.0282,5.28398,4.08371,9.3677,4.4865,4.4865,0.406427,0.593573,1.82344,2.66306
26,16.4991,24.5987,41.0978,5.08755,3.65706,8.7446,4.69979,4.69979,0.40146,0.59854,1.88677,2.81301
27,17.1963,24.9739,42.1702,5.10993,3.98977,9.09969,4.63425,4.63425,0.407782,0.592218,1.88976,2.74448
28,16.6954,24.6663,41.3616,5.28415,4.0462,9.33035,4.43302,4.43302,0.403644,0.596356,1.78936,2.64366
29,17.0811,24.9467,42.0278,5.28398,4.08371,9.3677,4.48646,4.48646,0.406423,0.593577,1.8234,2.66306
30,16.6954,24.6663,41.3616,5.28415,4.0462,9.33035,4.43302,4.43302,0.403644,0.596356,1.78936,2.64366
31,17.1896,25.0923,42.2819,5.2831,4.0912,9.3743,4.51041,4.51041,0.406547,0.593453,1.83369,2.67671
32,14.8022,23.8332,38.6354,5.27484,3.99693,9.27176,4.167,4.167,0.383124,0.616876,1.59648,2.57052
33,15.0478,23.6821,38.7299,4.86981,3.76349,8.63329,4.4861,4.4861,0.388531,0.611469,1.74299,2.74311
34,15.9649,22.7705,38.7354,4.87209,4.01526,8.88735,4.35849,4.35849,0.412152,0.587848,1.79636,2.56213
35,14.2733,21.0805,35.3537,5.01402,3.62362,8.63764,4.09298,4.09298,0.403727,0.596273,1.65245,2.44054
36,13.4184,21.3228,34.7412,4.86007,3.38584,8.24591,4.21314,4.21314,0.38624,0.61376,1.62728,2.58586
37,14.8944,21.3338,36.2282,5.0638,3.3736,8.4374,4.29376,4.29376,0.411127,0.588873,1.76528,2.52848
38,14.7982,20.7506,35.5488,4.74869,3.43702,8.18571,4.34279,4.34279,0.416278,0.583722,1.80781,2.53498
39,16.956,23.2867,40.2427,5.14721,4.02285,9.17006,4.38848,4.38848,0.421344,0.578656,1.84906,2.53942
40,16.4723,24.5765,41.0488,5.30494,3.95143,9.25637,4.43466,4.43466,0.401285,0.598715,1.77956,2.6551
41,18.0891,27.0158,45.1049,5.20485,4.30964,9.51449,4.74066,4.74066,0.401045,0.598955,1.90121,2.83944
42,19.1136,28.0352,47.1487,5.26394,4.38291,9.64685,4.88748,4.88748,0.405389,0.594611,1.98133,2.90615
43,20.189,29.0939,49.2829,4.23531,4.27108,8.50638,5.79364,5.79364,0.409656,0.590344,2.3734,3.42024
44,21.1818,28.919,50.1008,5.36394,4.28497,9.64891,5.19238,5.19238,0.422784,0.577216,2.19525,2.99713
45,18.778,28.2723,47.0503,5.22479,4.38863,9.61342,4.89423,4.89423,0.399104,0.600896,1.95331,2.94092
46,17.2932,24.6808,41.974,4.7181,3.89534,8.61344,4.87308,4.87308,0.411997,0.588003,2.0077,2.86538
47,16.4659,23.7628,40.2286,4.72718,3.71851,8.44569,4.76321,4.76321,0.409307,0.590693,1.94962,2.8136
48,17.4336,24.5663,41.9999,4.88814,3.67306,8.56119,4.90584,4.90584,0.415087,0.584913,2.03635,2.86949
49,17.3152,24.1683,41.4835,4.91136,3.76091,8.67227,4.78347,4.78347,0.417399,0.582601,1.99662,2.78685
50,17.1218,24.288,41.4098,5.09622,3.92123,9.01745,4.59218,4.59218,0.413473,0.586527,1.89874,2.69344
51,17.2158,24.2992,41.515,5.16773,3.98243,9.15016,4.53708,4.53708,0.41469,0.58531,1.88148,2.6556
52,18.4827,24.7622,43.2449,4.97297,3.79444,8.76741,4.93246,4.93246,0.427396,0.572604,2.10811,2.82434
53,16.1739,24.525,40.6989,4.98559,3.71266,8.69825,4.67898,4.67898,0.397404,0.602596,1.85945,2.81953
54,15.0841,25.1906,40.2747,4.91784,3.92082,8.83866,4.55665,4.55665,0.374531,0.625469,1.70661,2.85004
55,14.0775,24.996,39.0735,4.97352,3.81252,8.78605,4.44722,4.44722,0.360282,0.639718,1.60225,2.84497
56,13.5364,24.8021,38.3385,4.97232,3.78469,8.75701,4.37803,4.37803,0.353077,0.646923,1.54578,2.83225
57,14.0756,24.9858,39.0614,6.44156,3.51757,9.95913,3.92217,3.92217,0.360345,0.639655,1.41333,2.50883
58,14.9147,26.5642,41.4789,6.41121,3.65397,10.0652,4.12103,4.12103,0.359574,0.640426,1.48182,2.63921
59,16.7701,28.0624,44.8325,6.43897,4.05457,10.4935,4.27239,4.27239,0.37406,0.62594,1.59813,2.67426
60,18.0512,29.4062,47.4574,6.48259,4.10978,10.5924,4.48034,4.48034,0.380367,0.619633,1.70417,2.77617
61,17.4754,28.1325,45.6079,6.49852,3.85881,10.3573,4.40344,4.40344,0.383167,0.616833,1.68725,2.71619
62,15.8652,27.6301,43.4952,5.14764,4.10658,9.25422,4.70004,4.70004,0.364756,0.635244,1.71437,2.98567
63,14.0631,25.318,39.3812,6.2491,3.17109,9.42019,4.18051,4.18051,0.357103,0.642897,1.49287,2.68764
64,15.1038,26.3882,41.492,6.29618,3.66292,9.9591,4.16624,4.16624,0.364016,0.635984,1.51658,2.64966
65,14.2524,25.6763,39.9287,6.44186,3.3076,9.74945,4.09548,4.09548,0.356946,0.643054,1.46186,2.63361
66,14.706,25.8989,40.6049,6.36774,3.25015,9.61789,4.22181,4.22181,0.362174,0.637826,1.52903,2.69278
67,13.9221,25.4826,39.4047,5.10752,3.46924,8.57676,4.59436,4.59436,0.353312,0.646688,1.62324,2.97112
68,13.8722,25.4816,39.3538,4.99769,3.54706,8.54475,4.60561,4.60561,0.3525,0.6475,1.62348,2.98214
69,13.7337,25.3471,39.0808,5.27227,3.69162,8.96389,4.3598,4.3598,0.351419,0.648581,1.53212,2.82769
